Compa No.,Population,Temperature,Generation,Weight,Length,Stage
TANK4.2,LTC2,L,5,NA,31,Mature
TANK4.2,LTC2,L,5,NA,31,Mature
TANK4.2,LTC2,L,5,NA,31,Mature
TANK4.2,LTC2,L,5,NA,31,Mature
TANK4.2,LTC2,L,5,NA,32,Mature
TANK4.2,LTC2,L,5,NA,32,Mature
TANK4.2,LTC2,L,5,NA,32,Mature
TANK4.2,LTC2,L,5,NA,32,Mature
TANK4.2,LTC2,L,5,NA,32,Mature
TANK4.2,LTC2,L,5,NA,32,Mature
TANK4.2,LTC2,L,5,NA,32,Mature
TANK4.2,LTC2,L,5,NA,32,Mature
TANK4.2,LTC2,L,5,NA,32,Mature
TANK4.2,LTC2,L,5,NA,32,Mature
TANK4.2,LTC2,L,5,NA,33,Mature
TANK4.2,LTC2,L,5,NA,33,Mature
TANK4.2,LTC2,L,5,NA,33,Mature
TANK4.2,LTC2,L,5,NA,33,Mature
TANK4.2,LTC2,L,5,NA,33,Mature
TANK4.2,LTC2,L,5,NA,33,Mature
TANK4.2,LTC2,L,5,NA,33,Mature
TANK4.2,LTC2,L,5,NA,33,Mature
TANK4.2,LTC2,L,5,NA,33,Mature
TANK4.2,LTC2,L,5,NA,33,Mature
TANK4.2,LTC2,L,5,NA,33,Mature
TANK4.2,LTC2,L,5,NA,33,Mature
TANK4.2,LTC2,L,5,NA,33,Mature
TANK4.2,LTC2,L,5,NA,33,Mature
TANK4.2,LTC2,L,5,NA,33,Mature
TANK4.2,LTC2,L,5,NA,33,Mature
TANK4.2,LTC2,L,5,NA,33,Mature
TANK4.2,LTC2,L,5,NA,33,Mature
TANK4.2,LTC2,L,5,NA,33,Mature
TANK4.2,LTC2,L,5,NA,33,Mature
TANK4.2,LTC2,L,5,NA,33,Mature
TANK4.2,LTC2,L,5,NA,34,Mature
TANK4.2,LTC2,L,5,NA,34,Mature
TANK4.2,LTC2,L,5,NA,34,Mature
TANK4.2,LTC2,L,5,NA,34,Mature
TANK4.2,LTC2,L,5,NA,34,Mature
TANK4.2,LTC2,L,5,NA,34,Mature
TANK4.2,LTC2,L,5,NA,34,Mature
TANK4.2,LTC2,L,5,NA,34,Mature
TANK4.2,LTC2,L,5,NA,34,Mature
TANK4.2,LTC2,L,5,NA,34,Mature
TANK4.2,LTC2,L,5,NA,34,Mature
TANK4.2,LTC2,L,5,NA,34,Mature
TANK4.2,LTC2,L,5,NA,34,Mature
TANK4.2,LTC2,L,5,NA,34,Mature
TANK4.2,LTC2,L,5,NA,34,Mature
TANK4.2,LTC2,L,5,NA,34,Mature
TANK4.2,LTC2,L,5,NA,34,Mature
TANK4.2,LTC2,L,5,NA,34,Mature
TANK4.2,LTC2,L,5,NA,34,Mature
TANK4.2,LTC2,L,5,NA,34,Mature
TANK4.2,LTC2,L,5,NA,34,Mature
TANK4.2,LTC2,L,5,NA,34,Mature
TANK4.2,LTC2,L,5,NA,34,Mature
TANK4.2,LTC2,L,5,NA,34,Mature
TANK4.2,LTC2,L,5,NA,34,Mature
TANK4.2,LTC2,L,5,NA,35,Mature
TANK4.2,LTC2,L,5,NA,35,Mature
TANK4.2,LTC2,L,5,NA,35,Mature
TANK4.2,LTC2,L,5,NA,35,Mature
TANK4.2,LTC2,L,5,NA,35,Mature
TANK4.2,LTC2,L,5,NA,35,Mature
TANK4.2,LTC2,L,5,NA,35,Mature
TANK4.2,LTC2,L,5,NA,35,Mature
TANK4.2,LTC2,L,5,NA,35,Mature
TANK4.2,LTC2,L,5,NA,35,Mature
TANK4.2,LTC2,L,5,NA,35,Mature
TANK4.2,LTC2,L,5,NA,35,Mature
TANK4.2,LTC2,L,5,NA,35,Mature
TANK4.2,LTC2,L,5,NA,35,Mature
TANK4.2,LTC2,L,5,NA,35,Mature
TANK4.2,LTC2,L,5,NA,35,Mature
TANK4.2,LTC2,L,5,NA,35,Mature
TANK4.2,LTC2,L,5,NA,35,Mature
TANK4.2,LTC2,L,5,NA,35,Mature
TANK4.2,LTC2,L,5,NA,35,Mature
TANK4.2,LTC2,L,5,NA,35,Mature
TANK4.2,LTC2,L,5,NA,35,Mature
TANK4.2,LTC2,L,5,NA,35,Mature
TANK4.2,LTC2,L,5,NA,35,Mature
TANK4.2,LTC2,L,5,NA,35,Mature
TANK4.2,LTC2,L,5,NA,35,Mature
TANK4.2,LTC2,L,5,NA,35,Mature
TANK4.2,LTC2,L,5,NA,35,Mature
TANK4.2,LTC2,L,5,NA,35,Mature
TANK4.2,LTC2,L,5,NA,36,Mature
TANK4.2,LTC2,L,5,NA,36,Mature
TANK4.2,LTC2,L,5,NA,36,Mature
TANK4.2,LTC2,L,5,NA,36,Mature
TANK4.2,LTC2,L,5,NA,36,Mature
TANK4.2,LTC2,L,5,NA,36,Mature
TANK4.2,LTC2,L,5,NA,36,Mature
TANK4.2,LTC2,L,5,NA,36,Mature
TANK4.2,LTC2,L,5,NA,36,Mature
TANK4.2,LTC2,L,5,NA,36,Mature
TANK4.2,LTC2,L,5,NA,36,Mature
TANK4.2,LTC2,L,5,NA,36,Mature
TANK4.2,LTC2,L,5,NA,36,Mature
TANK4.2,LTC2,L,5,NA,36,Mature
TANK4.2,LTC2,L,5,NA,36,Mature
TANK4.2,LTC2,L,5,NA,36,Mature
TANK4.2,LTC2,L,5,NA,36,Mature
TANK4.2,LTC2,L,5,NA,36,Mature
TANK4.2,LTC2,L,5,NA,36,Mature
TANK4.2,LTC2,L,5,NA,36,Mature
TANK4.2,LTC2,L,5,NA,36,Mature
TANK4.2,LTC2,L,5,NA,36,Mature
TANK4.2,LTC2,L,5,NA,36,Mature
TANK4.2,LTC2,L,5,NA,36,Mature
TANK4.2,LTC2,L,5,NA,36,Mature
TANK4.2,LTC2,L,5,NA,37,Mature
TANK4.2,LTC2,L,5,NA,37,Mature
TANK4.2,LTC2,L,5,NA,37,Mature
TANK4.2,LTC2,L,5,NA,37,Mature
TANK4.2,LTC2,L,5,NA,37,Mature
TANK4.2,LTC2,L,5,NA,37,Mature
TANK4.2,LTC2,L,5,NA,37,Mature
TANK4.2,LTC2,L,5,NA,37,Mature
TANK4.2,LTC2,L,5,NA,37,Mature
TANK4.2,LTC2,L,5,NA,37,Mature
TANK4.2,LTC2,L,5,NA,37,Mature
TANK4.2,LTC2,L,5,NA,37,Mature
TANK4.2,LTC2,L,5,NA,37,Mature
TANK4.2,LTC2,L,5,NA,37,Mature
TANK4.2,LTC2,L,5,NA,37,Mature
TANK4.2,LTC2,L,5,NA,37,Mature
TANK4.2,LTC2,L,5,NA,37,Mature
TANK4.2,LTC2,L,5,NA,37,Mature
TANK4.2,LTC2,L,5,NA,38,Mature
TANK4.2,LTC2,L,5,NA,38,Mature
TANK4.2,LTC2,L,5,NA,38,Mature
TANK4.2,LTC2,L,5,NA,38,Mature
TANK4.2,LTC2,L,5,NA,38,Mature
TANK4.2,LTC2,L,5,NA,38,Mature
TANK4.2,LTC2,L,5,NA,38,Mature
TANK4.2,LTC2,L,5,NA,38,Mature
TANK4.2,LTC2,L,5,NA,38,Mature
TANK4.2,LTC2,L,5,NA,38,Mature
TANK4.2,LTC2,L,5,NA,38,Mature
TANK4.2,LTC2,L,5,NA,38,Mature
TANK4.2,LTC2,L,5,NA,38,Mature
TANK4.2,LTC2,L,5,NA,38,Mature
TANK4.2,LTC2,L,5,NA,38,Mature
TANK4.2,LTC2,L,5,NA,38,Mature
TANK4.2,LTC2,L,5,NA,38,Mature
TANK4.2,LTC2,L,5,NA,38,Mature
TANK4.2,LTC2,L,5,NA,38,Mature
TANK4.2,LTC2,L,5,NA,38,Mature
TANK4.2,LTC2,L,5,NA,38,Mature
TANK4.2,LTC2,L,5,NA,38,Mature
TANK4.2,LTC2,L,5,NA,38,Mature
TANK4.2,LTC2,L,5,NA,38,Mature
TANK4.2,LTC2,L,5,NA,38,Mature
TANK4.2,LTC2,L,5,NA,38,Mature
TANK4.2,LTC2,L,5,NA,38,Mature
TANK4.2,LTC2,L,5,NA,39,Mature
TANK4.2,LTC2,L,5,NA,39,Mature
TANK4.2,LTC2,L,5,NA,39,Mature
TANK4.2,LTC2,L,5,NA,39,Mature
TANK4.2,LTC2,L,5,NA,39,Mature
TANK4.2,LTC2,L,5,NA,39,Mature
TANK4.2,LTC2,L,5,NA,39,Mature
TANK4.2,LTC2,L,5,NA,39,Mature
TANK4.2,LTC2,L,5,NA,39,Mature
TANK4.2,LTC2,L,5,NA,39,Mature
TANK4.2,LTC2,L,5,NA,39,Mature
TANK4.2,LTC2,L,5,NA,40,Mature
TANK4.2,LTC2,L,5,NA,40,Mature
TANK4.2,LTC2,L,5,NA,40,Mature
TANK4.2,LTC2,L,5,NA,40,Mature
TANK4.2,LTC2,L,5,NA,40,Mature
TANK4.2,LTC2,L,5,NA,40,Mature
TANK4.2,LTC2,L,5,NA,40,Mature
TANK4.2,LTC2,L,5,NA,40,Mature
TANK4.2,LTC2,L,5,NA,40,Mature
TANK4.2,LTC2,L,5,NA,40,Mature
TANK4.2,LTC2,L,5,NA,41,Mature
TANK4.2,LTC2,L,5,NA,41,Mature
TANK4.2,LTC2,L,5,NA,43,Mature
TANK4.2,LTC2,L,5,NA,26,Mature
TANK4.2,LTC2,L,5,NA,26,Mature
TANK4.2,LTC2,L,5,NA,26,Mature
TANK5.1,LTC3,L,5,NA,15,Mature
TANK5.1,LTC3,L,5,NA,15,Mature
TANK5.1,LTC3,L,5,NA,17,Mature
TANK5.1,LTC3,L,5,NA,17,Mature
TANK5.1,LTC3,L,5,NA,21,Mature
TANK5.1,LTC3,L,5,NA,21,Mature
TANK5.1,LTC3,L,5,NA,26,Mature
TANK5.1,LTC3,L,5,NA,29,Mature
TANK5.1,LTC3,L,5,NA,29,Mature
TANK5.1,LTC3,L,5,NA,29,Mature
TANK5.1,LTC3,L,5,NA,29,Mature
TANK5.1,LTC3,L,5,NA,29,Mature
TANK5.1,LTC3,L,5,NA,29,Mature
TANK5.1,LTC3,L,5,NA,30,Mature
TANK5.1,LTC3,L,5,NA,30,Mature
TANK5.1,LTC3,L,5,NA,30,Mature
TANK5.1,LTC3,L,5,NA,30,Mature
TANK5.1,LTC3,L,5,NA,30,Mature
TANK5.1,LTC3,L,5,NA,30,Mature
TANK5.1,LTC3,L,5,NA,31,Mature
TANK5.1,LTC3,L,5,NA,31,Mature
TANK5.1,LTC3,L,5,NA,31,Mature
TANK5.1,LTC3,L,5,NA,31,Mature
TANK5.1,LTC3,L,5,NA,31,Mature
TANK5.1,LTC3,L,5,NA,31,Mature
TANK5.1,LTC3,L,5,NA,31,Mature
TANK5.1,LTC3,L,5,NA,32,Mature
TANK5.1,LTC3,L,5,NA,32,Mature
TANK5.1,LTC3,L,5,NA,32,Mature
TANK5.1,LTC3,L,5,NA,32,Mature
TANK5.1,LTC3,L,5,NA,32,Mature
TANK5.1,LTC3,L,5,NA,32,Mature
TANK5.1,LTC3,L,5,NA,32,Mature
TANK5.1,LTC3,L,5,NA,32,Mature
TANK5.1,LTC3,L,5,NA,32,Mature
TANK5.1,LTC3,L,5,NA,32,Mature
TANK5.1,LTC3,L,5,NA,33,Mature
TANK5.1,LTC3,L,5,NA,33,Mature
TANK5.1,LTC3,L,5,NA,33,Mature
TANK5.1,LTC3,L,5,NA,33,Mature
TANK5.1,LTC3,L,5,NA,33,Mature
TANK5.1,LTC3,L,5,NA,33,Mature
TANK5.1,LTC3,L,5,NA,33,Mature
TANK5.1,LTC3,L,5,NA,33,Mature
TANK5.1,LTC3,L,5,NA,33,Mature
TANK5.1,LTC3,L,5,NA,33,Mature
TANK5.1,LTC3,L,5,NA,33,Mature
TANK5.1,LTC3,L,5,NA,33,Mature
TANK5.1,LTC3,L,5,NA,33,Mature
TANK5.1,LTC3,L,5,NA,33,Mature
TANK5.1,LTC3,L,5,NA,33,Mature
TANK5.1,LTC3,L,5,NA,33,Mature
TANK5.1,LTC3,L,5,NA,33,Mature
TANK5.1,LTC3,L,5,NA,34,Mature
TANK5.1,LTC3,L,5,NA,34,Mature
TANK5.1,LTC3,L,5,NA,34,Mature
TANK5.1,LTC3,L,5,NA,34,Mature
TANK5.1,LTC3,L,5,NA,34,Mature
TANK5.1,LTC3,L,5,NA,34,Mature
TANK5.1,LTC3,L,5,NA,34,Mature
TANK5.1,LTC3,L,5,NA,34,Mature
TANK5.1,LTC3,L,5,NA,34,Mature
TANK5.1,LTC3,L,5,NA,34,Mature
TANK5.1,LTC3,L,5,NA,34,Mature
TANK5.1,LTC3,L,5,NA,34,Mature
TANK5.1,LTC3,L,5,NA,34,Mature
TANK5.1,LTC3,L,5,NA,34,Mature
TANK5.1,LTC3,L,5,NA,34,Mature
TANK5.1,LTC3,L,5,NA,34,Mature
TANK5.1,LTC3,L,5,NA,34,Mature
TANK5.1,LTC3,L,5,NA,34,Mature
TANK5.1,LTC3,L,5,NA,34,Mature
TANK5.1,LTC3,L,5,NA,34,Mature
TANK5.1,LTC3,L,5,NA,34,Mature
TANK5.1,LTC3,L,5,NA,34,Mature
TANK5.1,LTC3,L,5,NA,34,Mature
TANK5.1,LTC3,L,5,NA,34,Mature
TANK5.1,LTC3,L,5,NA,35,Mature
TANK5.1,LTC3,L,5,NA,35,Mature
TANK5.1,LTC3,L,5,NA,35,Mature
TANK5.1,LTC3,L,5,NA,35,Mature
TANK5.1,LTC3,L,5,NA,35,Mature
TANK5.1,LTC3,L,5,NA,35,Mature
TANK5.1,LTC3,L,5,NA,35,Mature
TANK5.1,LTC3,L,5,NA,35,Mature
TANK5.1,LTC3,L,5,NA,35,Mature
TANK5.1,LTC3,L,5,NA,35,Mature
TANK5.1,LTC3,L,5,NA,35,Mature
TANK5.1,LTC3,L,5,NA,35,Mature
TANK5.1,LTC3,L,5,NA,35,Mature
TANK5.1,LTC3,L,5,NA,35,Mature
TANK5.1,LTC3,L,5,NA,35,Mature
TANK5.1,LTC3,L,5,NA,35,Mature
TANK5.1,LTC3,L,5,NA,35,Mature
TANK5.1,LTC3,L,5,NA,35,Mature
TANK5.1,LTC3,L,5,NA,35,Mature
TANK5.1,LTC3,L,5,NA,35,Mature
TANK5.1,LTC3,L,5,NA,35,Mature
TANK5.1,LTC3,L,5,NA,35,Mature
TANK5.1,LTC3,L,5,NA,35,Mature
TANK5.1,LTC3,L,5,NA,35,Mature
TANK5.1,LTC3,L,5,NA,35,Mature
TANK5.1,LTC3,L,5,NA,35,Mature
TANK5.1,LTC3,L,5,NA,35,Mature
TANK5.1,LTC3,L,5,NA,35,Mature
TANK5.1,LTC3,L,5,NA,36,Mature
TANK5.1,LTC3,L,5,NA,36,Mature
TANK5.1,LTC3,L,5,NA,36,Mature
TANK5.1,LTC3,L,5,NA,36,Mature
TANK5.1,LTC3,L,5,NA,36,Mature
TANK5.1,LTC3,L,5,NA,36,Mature
TANK5.1,LTC3,L,5,NA,36,Mature
TANK5.1,LTC3,L,5,NA,36,Mature
TANK5.1,LTC3,L,5,NA,36,Mature
TANK5.1,LTC3,L,5,NA,36,Mature
TANK5.1,LTC3,L,5,NA,36,Mature
TANK5.1,LTC3,L,5,NA,36,Mature
TANK5.1,LTC3,L,5,NA,36,Mature
TANK5.1,LTC3,L,5,NA,36,Mature
TANK5.1,LTC3,L,5,NA,36,Mature
TANK5.1,LTC3,L,5,NA,36,Mature
TANK5.1,LTC3,L,5,NA,36,Mature
TANK5.1,LTC3,L,5,NA,36,Mature
TANK5.1,LTC3,L,5,NA,36,Mature
TANK5.1,LTC3,L,5,NA,36,Mature
TANK5.1,LTC3,L,5,NA,36,Mature
TANK5.1,LTC3,L,5,NA,36,Mature
TANK5.1,LTC3,L,5,NA,36,Mature
TANK5.1,LTC3,L,5,NA,36,Mature
TANK5.1,LTC3,L,5,NA,36,Mature
TANK5.1,LTC3,L,5,NA,36,Mature
TANK5.1,LTC3,L,5,NA,36,Mature
TANK5.1,LTC3,L,5,NA,37,Mature
TANK5.1,LTC3,L,5,NA,37,Mature
TANK5.1,LTC3,L,5,NA,37,Mature
TANK5.1,LTC3,L,5,NA,37,Mature
TANK5.1,LTC3,L,5,NA,37,Mature
TANK5.1,LTC3,L,5,NA,37,Mature
TANK5.1,LTC3,L,5,NA,37,Mature
TANK5.1,LTC3,L,5,NA,37,Mature
TANK5.1,LTC3,L,5,NA,37,Mature
TANK5.1,LTC3,L,5,NA,37,Mature
TANK5.1,LTC3,L,5,NA,37,Mature
TANK5.1,LTC3,L,5,NA,37,Mature
TANK5.1,LTC3,L,5,NA,37,Mature
TANK5.1,LTC3,L,5,NA,37,Mature
TANK5.1,LTC3,L,5,NA,37,Mature
TANK5.1,LTC3,L,5,NA,37,Mature
TANK5.1,LTC3,L,5,NA,37,Mature
TANK5.1,LTC3,L,5,NA,37,Mature
TANK5.1,LTC3,L,5,NA,37,Mature
TANK5.1,LTC3,L,5,NA,37,Mature
TANK5.1,LTC3,L,5,NA,37,Mature
TANK5.1,LTC3,L,5,NA,37,Mature
TANK5.1,LTC3,L,5,NA,37,Mature
TANK5.1,LTC3,L,5,NA,37,Mature
TANK5.1,LTC3,L,5,NA,38,Mature
TANK5.1,LTC3,L,5,NA,38,Mature
TANK5.1,LTC3,L,5,NA,38,Mature
TANK5.1,LTC3,L,5,NA,38,Mature
TANK5.1,LTC3,L,5,NA,38,Mature
TANK5.1,LTC3,L,5,NA,38,Mature
TANK5.1,LTC3,L,5,NA,38,Mature
TANK5.1,LTC3,L,5,NA,38,Mature
TANK5.1,LTC3,L,5,NA,38,Mature
TANK5.1,LTC3,L,5,NA,38,Mature
TANK5.1,LTC3,L,5,NA,38,Mature
TANK5.1,LTC3,L,5,NA,38,Mature
TANK5.1,LTC3,L,5,NA,38,Mature
TANK5.1,LTC3,L,5,NA,38,Mature
TANK5.1,LTC3,L,5,NA,38,Mature
TANK5.1,LTC3,L,5,NA,38,Mature
TANK5.1,LTC3,L,5,NA,38,Mature
TANK5.1,LTC3,L,5,NA,39,Mature
TANK5.1,LTC3,L,5,NA,39,Mature
TANK5.1,LTC3,L,5,NA,39,Mature
TANK5.1,LTC3,L,5,NA,39,Mature
TANK5.1,LTC3,L,5,NA,39,Mature
TANK5.1,LTC3,L,5,NA,39,Mature
TANK5.1,LTC3,L,5,NA,39,Mature
TANK5.1,LTC3,L,5,NA,39,Mature
TANK5.1,LTC3,L,5,NA,39,Mature
TANK5.1,LTC3,L,5,NA,39,Mature
TANK5.1,LTC3,L,5,NA,39,Mature
TANK5.1,LTC3,L,5,NA,39,Mature
TANK5.1,LTC3,L,5,NA,39,Mature
TANK5.1,LTC3,L,5,NA,39,Mature
TANK5.1,LTC3,L,5,NA,39,Mature
TANK5.1,LTC3,L,5,NA,39,Mature
TANK5.1,LTC3,L,5,NA,40,Mature
TANK5.1,LTC3,L,5,NA,40,Mature
TANK5.1,LTC3,L,5,NA,40,Mature
TANK5.1,LTC3,L,5,NA,40,Mature
TANK5.1,LTC3,L,5,NA,40,Mature
TANK5.1,LTC3,L,5,NA,40,Mature
TANK5.1,LTC3,L,5,NA,41,Mature
TANK5.1,LTC3,L,5,NA,41,Mature
TANK5.1,LTC3,L,5,NA,41,Mature
TANK5.1,LTC3,L,5,NA,41,Mature
TANK5.1,LTC3,L,5,NA,42,Mature
TANK5.1,LTC3,L,5,NA,43,Mature
TANK5.1,LTC3,L,5,NA,18,Mature
TANK5.1,LTC3,L,5,NA,19,Mature
TANK6.3,HTC6,H,5,NA,27,Mature
TANK6.3,HTC6,H,5,NA,29,Mature
TANK6.3,HTC6,H,5,NA,32,Mature
TANK6.3,HTC6,H,5,NA,33,Mature
TANK6.3,HTC6,H,5,NA,33,Mature
TANK6.3,HTC6,H,5,NA,34,Mature
TANK6.3,HTC6,H,5,NA,34,Mature
TANK6.3,HTC6,H,5,NA,34,Mature
TANK6.3,HTC6,H,5,NA,34,Mature
TANK6.3,HTC6,H,5,NA,35,Mature
TANK6.3,HTC6,H,5,NA,35,Mature
TANK6.3,HTC6,H,5,NA,35,Mature
TANK6.3,HTC6,H,5,NA,35,Mature
TANK6.3,HTC6,H,5,NA,35,Mature
TANK6.3,HTC6,H,5,NA,35,Mature
TANK6.3,HTC6,H,5,NA,35,Mature
TANK6.3,HTC6,H,5,NA,35,Mature
TANK6.3,HTC6,H,5,NA,36,Mature
TANK6.3,HTC6,H,5,NA,36,Mature
TANK6.3,HTC6,H,5,NA,36,Mature
TANK6.3,HTC6,H,5,NA,36,Mature
TANK6.3,HTC6,H,5,NA,36,Mature
TANK6.3,HTC6,H,5,NA,36,Mature
TANK6.3,HTC6,H,5,NA,36,Mature
TANK6.3,HTC6,H,5,NA,36,Mature
TANK6.3,HTC6,H,5,NA,36,Mature
TANK6.3,HTC6,H,5,NA,36,Mature
TANK6.3,HTC6,H,5,NA,37,Mature
TANK6.3,HTC6,H,5,NA,37,Mature
TANK6.3,HTC6,H,5,NA,37,Mature
TANK6.3,HTC6,H,5,NA,37,Mature
TANK6.3,HTC6,H,5,NA,37,Mature
TANK6.3,HTC6,H,5,NA,37,Mature
TANK6.3,HTC6,H,5,NA,37,Mature
TANK6.3,HTC6,H,5,NA,37,Mature
TANK6.3,HTC6,H,5,NA,37,Mature
TANK6.3,HTC6,H,5,NA,37,Mature
TANK6.3,HTC6,H,5,NA,37,Mature
TANK6.3,HTC6,H,5,NA,37,Mature
TANK6.3,HTC6,H,5,NA,37,Mature
TANK6.3,HTC6,H,5,NA,38,Mature
TANK6.3,HTC6,H,5,NA,38,Mature
TANK6.3,HTC6,H,5,NA,38,Mature
TANK6.3,HTC6,H,5,NA,38,Mature
TANK6.3,HTC6,H,5,NA,38,Mature
TANK6.3,HTC6,H,5,NA,38,Mature
TANK6.3,HTC6,H,5,NA,38,Mature
TANK6.3,HTC6,H,5,NA,38,Mature
TANK6.3,HTC6,H,5,NA,38,Mature
TANK6.3,HTC6,H,5,NA,39,Mature
TANK6.3,HTC6,H,5,NA,39,Mature
TANK6.3,HTC6,H,5,NA,39,Mature
TANK6.3,HTC6,H,5,NA,39,Mature
TANK6.3,HTC6,H,5,NA,39,Mature
TANK6.3,HTC6,H,5,NA,39,Mature
TANK6.3,HTC6,H,5,NA,39,Mature
TANK6.3,HTC6,H,5,NA,39,Mature
TANK6.3,HTC6,H,5,NA,39,Mature
TANK6.3,HTC6,H,5,NA,40,Mature
TANK6.3,HTC6,H,5,NA,40,Mature
TANK6.3,HTC6,H,5,NA,40,Mature
TANK6.3,HTC6,H,5,NA,40,Mature
TANK6.3,HTC6,H,5,NA,40,Mature
TANK6.3,HTC6,H,5,NA,40,Mature
TANK6.3,HTC6,H,5,NA,40,Mature
TANK6.3,HTC6,H,5,NA,40,Mature
TANK6.3,HTC6,H,5,NA,40,Mature
TANK6.3,HTC6,H,5,NA,40,Mature
TANK6.3,HTC6,H,5,NA,40,Mature
TANK6.3,HTC6,H,5,NA,40,Mature
TANK6.3,HTC6,H,5,NA,40,Mature
TANK6.3,HTC6,H,5,NA,40,Mature
TANK6.3,HTC6,H,5,NA,40,Mature
TANK6.3,HTC6,H,5,NA,40,Mature
TANK6.3,HTC6,H,5,NA,40,Mature
TANK6.3,HTC6,H,5,NA,40,Mature
TANK6.3,HTC6,H,5,NA,40,Mature
TANK6.3,HTC6,H,5,NA,41,Mature
TANK6.3,HTC6,H,5,NA,41,Mature
TANK6.3,HTC6,H,5,NA,41,Mature
TANK6.3,HTC6,H,5,NA,41,Mature
TANK6.3,HTC6,H,5,NA,41,Mature
TANK6.3,HTC6,H,5,NA,41,Mature
TANK6.3,HTC6,H,5,NA,42,Mature
TANK6.3,HTC6,H,5,NA,42,Mature
TANK6.3,HTC6,H,5,NA,42,Mature
TANK6.3,HTC6,H,5,NA,42,Mature
TANK6.3,HTC6,H,5,NA,42,Mature
TANK6.3,HTC6,H,5,NA,43,Mature
TANK6.3,HTC6,H,5,NA,45,Mature
TANK1.1,HTC4,H,6,NA,24,Mature
TANK1.1,HTC4,H,6,NA,29,Mature
TANK1.1,HTC4,H,6,NA,29,Mature
TANK1.1,HTC4,H,6,NA,30,Mature
TANK1.1,HTC4,H,6,NA,31,Mature
TANK1.1,HTC4,H,6,NA,32,Mature
TANK1.1,HTC4,H,6,NA,32,Mature
TANK1.1,HTC4,H,6,NA,32,Mature
TANK1.1,HTC4,H,6,NA,32,Mature
TANK1.1,HTC4,H,6,NA,33,Mature
TANK1.1,HTC4,H,6,NA,33,Mature
TANK1.1,HTC4,H,6,NA,33,Mature
TANK1.1,HTC4,H,6,NA,33,Mature
TANK1.1,HTC4,H,6,NA,33,Mature
TANK1.1,HTC4,H,6,NA,33,Mature
TANK1.1,HTC4,H,6,NA,33,Mature
TANK1.1,HTC4,H,6,NA,33,Mature
TANK1.1,HTC4,H,6,NA,33,Mature
TANK1.1,HTC4,H,6,NA,34,Mature
TANK1.1,HTC4,H,6,NA,34,Mature
TANK1.1,HTC4,H,6,NA,34,Mature
TANK1.1,HTC4,H,6,NA,34,Mature
TANK1.1,HTC4,H,6,NA,34,Mature
TANK1.1,HTC4,H,6,NA,34,Mature
TANK1.1,HTC4,H,6,NA,35,Mature
TANK1.1,HTC4,H,6,NA,35,Mature
TANK1.1,HTC4,H,6,NA,35,Mature
TANK1.1,HTC4,H,6,NA,35,Mature
TANK1.1,HTC4,H,6,NA,35,Mature
TANK1.1,HTC4,H,6,NA,35,Mature
TANK1.1,HTC4,H,6,NA,35,Mature
TANK1.1,HTC4,H,6,NA,35,Mature
TANK1.1,HTC4,H,6,NA,35,Mature
TANK1.1,HTC4,H,6,NA,35,Mature
TANK1.1,HTC4,H,6,NA,35,Mature
TANK1.1,HTC4,H,6,NA,35,Mature
TANK1.1,HTC4,H,6,NA,36,Mature
TANK1.1,HTC4,H,6,NA,36,Mature
TANK1.1,HTC4,H,6,NA,36,Mature
TANK1.1,HTC4,H,6,NA,36,Mature
TANK1.1,HTC4,H,6,NA,36,Mature
TANK1.1,HTC4,H,6,NA,36,Mature
TANK1.1,HTC4,H,6,NA,36,Mature
TANK1.1,HTC4,H,6,NA,36,Mature
TANK1.1,HTC4,H,6,NA,36,Mature
TANK1.1,HTC4,H,6,NA,36,Mature
TANK1.1,HTC4,H,6,NA,36,Mature
TANK1.1,HTC4,H,6,NA,36,Mature
TANK1.1,HTC4,H,6,NA,36,Mature
TANK1.1,HTC4,H,6,NA,36,Mature
TANK1.1,HTC4,H,6,NA,36,Mature
TANK1.1,HTC4,H,6,NA,37,Mature
TANK1.1,HTC4,H,6,NA,37,Mature
TANK1.1,HTC4,H,6,NA,37,Mature
TANK1.1,HTC4,H,6,NA,37,Mature
TANK1.1,HTC4,H,6,NA,37,Mature
TANK1.1,HTC4,H,6,NA,37,Mature
TANK1.1,HTC4,H,6,NA,37,Mature
TANK1.1,HTC4,H,6,NA,37,Mature
TANK1.1,HTC4,H,6,NA,37,Mature
TANK1.1,HTC4,H,6,NA,37,Mature
TANK1.1,HTC4,H,6,NA,37,Mature
TANK1.1,HTC4,H,6,NA,37,Mature
TANK1.1,HTC4,H,6,NA,37,Mature
TANK1.1,HTC4,H,6,NA,37,Mature
TANK1.1,HTC4,H,6,NA,37,Mature
TANK1.1,HTC4,H,6,NA,37,Mature
TANK1.1,HTC4,H,6,NA,37,Mature
TANK1.1,HTC4,H,6,NA,37,Mature
TANK1.1,HTC4,H,6,NA,38,Mature
TANK1.1,HTC4,H,6,NA,38,Mature
TANK1.1,HTC4,H,6,NA,38,Mature
TANK1.1,HTC4,H,6,NA,38,Mature
TANK1.1,HTC4,H,6,NA,38,Mature
TANK1.1,HTC4,H,6,NA,38,Mature
TANK1.1,HTC4,H,6,NA,38,Mature
TANK1.1,HTC4,H,6,NA,38,Mature
TANK1.1,HTC4,H,6,NA,38,Mature
TANK1.1,HTC4,H,6,NA,38,Mature
